sample_id,quarter,ticker,mini_bucket,xhigh_bucket,bucket_changed,mini_score,xhigh_score,score_change,score_changed,mini_risk,xhigh_risk,risk_change,risk_changed,mini_action,xhigh_action,action_change,action_changed,mini_confidence,xhigh_confidence,confidence_changed,mini_detected_driver_category,xhigh_detected_driver_category,driver_category_changed
T3000487,2023Q3,RELL,constructive,constructive,0,5,3,-2,1,2,3,1,1,1,1,0,0,high,high,0,segment_growth_and_margin_mix,segment mix shift,1
T3000488,2023Q3,RIG,constructive,constructive,0,6,5,-1,1,2,3,1,1,1,1,0,0,high,high,0,cyclical_rate_and_utilization_improvement,offshore drilling demand recovery,1
T3000489,2023Q3,RNGR,constructive,constructive,0,5,3,-2,1,1,4,3,1,1,-3,-4,1,high,high,0,pricing_volume_mix,margin and free cash flow improvement under cyclical pressure,1
T3000490,2023Q3,RSI,constructive,inflecting,1,5,7,2,1,1,1,0,0,1,3,2,1,high,high,0,operating_improvement,profitability inflection,1
T3000491,2023Q3,RSVR,constructive,inflecting,1,6,8,2,1,0,1,1,1,1,3,2,1,high,high,0,topline_growth,segment growth with operating leverage,1
T3000492,2023Q3,RYAM,deteriorating,deteriorating,0,-3,-3,0,0,4,5,1,1,-3,-3,0,0,high,high,0,pricing_pressure,guidance cut and demand weakness,1
T3000493,2023Q3,SG,constructive,inflecting,1,6,7,1,1,1,1,0,0,1,3,2,1,high,high,0,unit_economics,restaurant margin improvement,1
T3000494,2023Q3,SLQT,constructive,neutral,1,3,2,-1,1,2,3,1,1,1,0,-1,1,medium,high,1,scale_and_mix,turnaround with segment EBITDA improvement,1
T3000495,2023Q3,SMHI,constructive,constructive,0,5,6,1,1,1,2,1,1,1,1,0,0,high,high,0,pricing_utilization,rate and utilization recovery,1
T3000496,2023Q3,SPNT,constructive,inflecting,1,6,9,3,1,1,1,0,0,1,3,2,1,high,high,0,underwriting_improvement,underwriting and capital turnaround,1
T3000497,2023Q3,STGW,neutral,deteriorating,1,2,-2,-4,1,3,4,1,1,0,-3,-3,1,high,high,0,demand_and_new_business,demand_and_cost_reset,1
T3000498,2023Q3,SWIM,neutral,neutral,0,2,2,0,0,4,3,-1,1,-3,0,3,1,high,high,0,cost_actions_and_mix,cost_and_inventory_management,1
T3000499,2023Q3,TBLA,inflecting,constructive,1,7,4,-3,1,1,2,1,1,3,1,-2,1,high,high,0,guidance_raise_and_cash_generation,guidance_beat_and_cash_flow,1
T3000500,2023Q3,TEAD,deteriorating,constructive,1,-2,3,5,1,4,2,-2,1,-3,1,4,1,high,high,0,demand_weakness_and_mix,guidance_and_expense_control,1
T3000501,2023Q3,TG,neutral,deteriorating,1,0,-1,-1,1,4,4,0,0,-3,-3,0,0,high,high,0,market_slowdown_and_inventory,volume_and_margin_pressure,1
T3000502,2023Q3,TH,inflecting,inflecting,0,9,9,0,0,1,1,0,0,3,3,0,0,high,high,0,demand_expansion_and_partnerships,demand_growth_and_partnership_expansion,1
T3000503,2023Q3,TILE,constructive,neutral,1,3,1,-2,1,2,3,1,1,1,0,-1,1,high,high,0,pricing_mix_and_supply_chain,pricing_and_supply_chain_offset,1
T3000504,2023Q3,UEIC,deteriorating,deteriorating,0,-4,-2,2,1,5,5,0,0,-3,-3,0,0,high,high,0,demand_and_execution_pressure,restructuring_under_revenue_decline,1
T3000505,2023Q3,UIS,constructive,neutral,1,4,1,-3,1,2,2,0,0,1,0,-1,1,high,high,0,pipeline_growth,portfolio mix / pipeline,1
T3000506,2023Q3,ULCC,neutral,constructive,1,2,4,2,1,2,3,1,1,0,1,1,1,high,high,0,cost_efficiency,cost efficiency / capacity growth,1
T3000507,2023Q3,UPWK,constructive,inflecting,1,6,8,2,1,1,1,0,0,1,3,2,1,high,high,0,pricing_and_cost_actions,margin inflection / cost actions,1
T3000508,2023Q3,VITL,inflecting,inflecting,0,9,9,0,0,0,1,1,1,3,3,0,0,high,high,0,demand_and_margin_expansion,brand-led growth / margin expansion,1
T3000509,2023Q3,VYGR,neutral,neutral,0,2,1,-1,1,1,2,1,1,0,0,0,0,medium,medium,0,pipeline_progress,pipeline progress / collaboration funding,1
T3000510,2023Q3,WEST,neutral,deteriorating,1,1,-1,-2,1,3,3,0,0,0,-3,-3,1,high,high,0,capacity_expansion,capacity expansion / financing,1
T3000511,2023Q3,WRBY,inflecting,constructive,1,9,6,-3,1,0,1,1,1,3,1,-2,1,high,high,0,growth_and_margin_expansion,revenue growth / SG&A leverage,1
T3000512,2023Q3,WWW,neutral,deteriorating,1,1,-3,-4,1,4,5,1,1,-3,-3,0,0,high,high,0,deleveraging_and_cost_actions,demand slowdown / margin pressure,1
T3000513,2023Q3,XPER,neutral,deteriorating,1,0,-2,-2,1,3,2,-1,1,0,-3,-3,1,medium,high,1,guidance / strategic momentum,strategic wins,1
T3000514,2023Q4,ACCO,neutral,constructive,1,1,3,2,1,4,3,-1,1,-3,1,4,1,high,high,0,cost discipline / margin expansion,margin and cash flow improvement,1
T3000515,2023Q4,ACVA,constructive,constructive,0,6,3,-3,1,1,2,1,1,1,1,0,0,high,high,0,growth / guidance raise,marketplace growth and guidance raise,1
T3000516,2023Q4,ADTN,deteriorating,deteriorating,0,-1,-5,-4,1,4,5,1,1,-3,-3,0,0,high,high,0,cost reduction / restructuring,inventory and restructuring pressure,1
T3000517,2023Q4,AIOT,inflecting,constructive,1,8,6,-2,1,0,2,2,1,3,1,-2,1,high,high,0,business model transition / margin mix,SaaS transition and cost reduction,1
T3000518,2023Q4,AMC,deteriorating,constructive,1,-1,3,4,1,5,4,-1,1,-3,-3,0,0,high,high,0,operational recovery / attendance and spend,post-pandemic recovery and monetization,1
T3000519,2023Q4,AMRX,inflecting,inflecting,0,7,8,1,1,0,2,2,1,3,3,0,0,high,high,0,guidance raise / deleveraging,guidance raise and multi-year growth,1
T3000520,2023Q4,ARLO,inflecting,inflecting,0,7,8,1,1,1,2,1,1,3,3,0,0,high,high,0,product and subscription mix,subscription growth and product launch,1
T3000521,2023Q4,AVD,neutral,deteriorating,1,1,-1,-2,1,3,4,1,1,0,-3,-3,1,medium,high,1,turnaround / transformation,turnaround_cost_actions,1
T3000522,2023Q4,BE,deteriorating,neutral,1,-5,1,6,1,5,3,-2,1,-3,0,3,1,high,high,0,guidance / margin pressure,revenue_growth_margin_mix,1
T3000523,2023Q4,BHFAM,neutral,neutral,0,1,2,1,1,2,2,0,0,0,0,0,0,medium,medium,0,capital and spread income,investment_income_capital,1
T3000524,2023Q4,BVS,constructive,constructive,0,4,4,0,0,2,2,0,0,1,1,0,0,medium,high,1,margin expansion / guidance raise,profitability_turnaround,1
T3000525,2023Q4,CDE,inflecting,constructive,1,7,5,-2,1,1,3,2,1,3,1,-2,1,high,high,0,production ramp / cost reduction,production_ramp_cost_reduction,1
T3000526,2023Q4,COMP,constructive,constructive,0,3,3,0,0,3,3,0,0,1,1,0,0,medium,high,1,cost discipline / cash flow,cost_reduction_cash_flow,1
T3000527,2023Q4,CTLP,inflecting,inflecting,0,7,9,2,1,1,1,0,0,3,3,0,0,high,high,0,customer growth / operating leverage,recurring_revenue_operating_leverage,1
T3000528,2023Q4,CTOS,constructive,constructive,0,4,4,0,0,2,3,1,1,1,1,0,0,medium,high,1,demand / supply chain improvement,demand_supply_chain_production,1
T3000529,2023Q4,CXM,inflecting,inflecting,0,8,7,-1,1,1,1,0,0,3,3,0,0,high,high,0,profitability_improvement,growth and operating leverage,1
T3000530,2023Q4,CYH,deteriorating,neutral,1,-1,0,1,1,4,3,-1,1,-3,0,3,1,high,medium,1,guidance_pressure,margin and cash pressure,1
T3000531,2023Q4,DDD,deteriorating,neutral,1,-1,0,1,1,4,5,1,1,-3,-3,0,0,high,high,0,restructuring,restructuring under demand pressure,1
T3000532,2023Q4,DRVN,neutral,neutral,0,1,0,-1,1,3,4,1,1,0,-3,-3,1,high,high,0,mix_shift,segment impairment and demand weakness,1
T3000533,2023Q4,EBS,deteriorating,deteriorating,0,-2,-1,1,1,4,5,1,1,-3,-3,0,0,high,high,0,guidance_revision,guidance and margin deterioration,1
T3000534,2023Q4,EVER,neutral,deteriorating,1,1,-2,-3,1,2,4,2,1,0,-3,-3,1,high,high,0,cost_discipline,demand and profitability pressure,1
T3000535,2023Q4,FIGS,constructive,inflecting,1,5,7,2,1,1,1,0,0,1,3,2,1,high,high,0,growth_and_margin,growth and margin execution,1
T3000536,2023Q4,FNKO,neutral,neutral,0,1,2,1,1,2,3,1,1,0,0,0,0,high,medium,1,cost_savings,cost savings amid sales decline,1
T3000537,2023Q4,GBTG,inflecting,inflecting,0,7,8,1,1,1,1,0,0,3,3,0,0,high,high,0,cash flow / margin improvement,cash flow and margin inflection,1
T3000538,2023Q4,GRPN,neutral,deteriorating,1,0,-3,-3,1,4,5,1,1,-3,-3,0,0,high,high,0,liquidity / operating stabilization,liquidity and demand pressure,1
T3000539,2023Q4,HAIN,neutral,deteriorating,1,2,-1,-3,1,2,2,0,0,0,-3,-3,1,high,high,0,margin / execution improvement,turnaround with margin pressure,1
T3000540,2023Q4,HBB,inflecting,inflecting,0,7,7,0,0,1,1,0,0,3,3,0,0,high,high,0,margin expansion / cash generation,working capital and margin improvement,1
T3000541,2023Q4,HE,deteriorating,deteriorating,0,-4,-4,0,0,5,4,-1,1,-3,-3,0,0,high,high,0,wildfire-related disruption,event-driven cost and financing risk,1
T3000542,2023Q4,HLIT,deteriorating,deteriorating,0,-1,-2,-1,1,3,3,0,0,-3,-3,0,0,high,high,0,backlog / mix offset by weak revenue,backlog versus near-term demand weakness,1
T3000543,2023Q4,HLX,inflecting,inflecting,0,7,9,2,1,1,1,0,0,3,3,0,0,high,high,0,utilization / activity recovery,utilization and rate recovery,1
T3000544,2023Q4,HOOD,neutral,neutral,0,0,0,0,0,0,0,0,0,0,0,0,0,low,low,0,order-routing disclosure,unusable earnings evidence,1
T3000545,2023Q4,HRTG,deteriorating,deteriorating,0,-2,-3,-1,1,4,4,0,0,-3,-3,0,0,high,high,0,catastrophe_losses,catastrophe_loss,1
T3000546,2023Q4,JELD,constructive,inflecting,1,6,7,1,1,2,2,0,0,1,3,2,1,high,high,0,cost_reduction_and_pricing,margin_expansion,1
T3000547,2023Q4,KLXE,constructive,constructive,0,4,4,0,0,2,2,0,0,1,1,0,0,high,medium,1,pricing_and_cost_control,margin_resilience,1
T3000548,2023Q4,KW,constructive,constructive,0,3,3,0,0,2,3,1,1,1,1,0,0,medium,medium,0,asset_growth_and_fee_bearing_capital,asset_conversion_and_fee_growth,1
T3000549,2023Q4,LC,constructive,neutral,1,4,1,-3,1,3,3,0,0,1,0,-1,1,high,high,0,cost_structure_actions,cost_restructuring,1
T3000550,2023Q4,LCUT,deteriorating,deteriorating,0,-1,-3,-2,1,4,4,0,0,-3,-3,0,0,medium,high,1,liquidity_and_debt_refinancing,debt_refinancing_and_preliminary_results,1
T3000551,2023Q4,LE,inflecting,constructive,1,7,4,-3,1,1,3,2,1,3,1,-2,1,high,high,0,gross_margin_expansion,gross_margin_recovery,1
T3000552,2023Q4,LFST,inflecting,neutral,1,7,2,-5,1,1,3,2,1,3,0,-3,1,high,high,0,operating_scaling,operational_efficiency,1
T3000553,2023Q4,LILA,constructive,neutral,1,3,2,-1,1,2,3,1,1,1,0,-1,1,medium,high,1,pricing_mix,telecom operating mix,1
T3000554,2023Q4,LILAK,constructive,neutral,1,3,2,-1,1,2,3,1,1,1,0,-1,1,medium,high,1,pricing_mix,telecom operating mix,1
T3000555,2023Q4,LXFR,neutral,deteriorating,1,2,-3,-5,1,4,5,1,1,-3,-3,0,0,high,high,0,demand_slowdown,guidance deterioration,1
T3000556,2023Q4,LYFT,inflecting,constructive,1,8,6,-2,1,1,1,0,0,3,1,-2,1,high,high,0,margin_expansion,rideshare operating leverage,1
T3000557,2023Q4,MPAA,inflecting,inflecting,0,7,7,0,0,1,2,1,1,3,3,0,0,high,high,0,margin_expansion,margin inflection,1
T3000558,2023Q4,MQ,inflecting,neutral,1,7,2,-5,1,1,3,2,1,3,0,-3,1,high,high,0,margin_expansion,cost reduction and contract renewal,1
T3000559,2023Q4,MTRX,inflecting,constructive,1,7,3,-4,1,1,2,1,1,3,1,-2,1,high,high,0,backlog_growth,backlog conversion,1
T3000560,2023Q4,NCLH,constructive,neutral,1,6,2,-4,1,3,4,1,1,1,-3,-4,1,high,high,0,cost_improvement,cruise recovery with guidance cut,1
T3000561,2023Q4,NEWT,constructive,constructive,0,6,3,-3,1,1,1,0,0,1,1,0,0,high,medium,1,loan_growth,loan production growth,1
T3000562,2023Q4,NNBR,constructive,constructive,0,3,4,1,1,3,2,-1,1,1,1,0,0,high,high,0,cost_reduction_margin_expansion,transformation cost actions,1
T3000563,2023Q4,NPKI,inflecting,inflecting,0,7,9,2,1,1,1,0,0,3,3,0,0,high,high,0,margin_expansion_and_cash_generation,margin expansion and cash conversion,1
T3000564,2023Q4,NRDS,neutral,neutral,0,2,0,-2,1,2,3,1,1,0,0,0,0,high,medium,1,revenue_growth,mixed vertical growth,1
T3000565,2023Q4,NTGR,constructive,neutral,1,3,2,-1,1,2,3,1,1,1,0,-1,1,high,high,0,premium_mix_and_inventory_reduction,premium mix and inventory reduction,1
T3000566,2023Q4,NWL,neutral,neutral,0,1,0,-1,1,3,4,1,1,0,-3,-3,1,high,high,0,cost_savings_and_cash_flow,cost and cash-flow improvement under declining demand,1
T3000567,2023Q4,OFIX,neutral,deteriorating,1,1,-5,-6,1,3,5,2,1,0,-3,-3,1,high,high,0,restructuring_and_financing,reported growth with weak cash and guidance cut,1
T3000568,2023Q4,OSUR,constructive,constructive,0,4,3,-1,1,1,3,2,1,1,1,0,0,high,medium,1,margin_improvement_and_cash_generation,operational efficiency and margin recovery,1
T3000569,2023Q4,PAHC,deteriorating,neutral,1,-1,1,2,1,3,4,1,1,-3,-3,0,0,medium,high,1,demand_pressure,demand weakness and guidance pressure,1
T3000570,2023Q4,PTEN,neutral,constructive,1,2,3,1,1,2,2,0,0,0,1,1,1,medium,medium,0,activity_recovery,activity outlook and acquisition integration,1
T3000571,2023Q4,PTON,neutral,neutral,0,0,0,0,0,4,3,-1,1,-3,0,3,1,medium,high,1,cost_restructuring,turnaround guidance with subscriber pressure,1
T3000572,2023Q4,QUAD,neutral,neutral,0,2,1,-1,1,3,4,1,1,0,-3,-3,1,medium,high,1,cost_efficiency,cost control and cash flow amid revenue decline,1
T3000573,2023Q4,RBBN,constructive,constructive,0,4,5,1,1,2,2,0,0,1,1,0,0,medium,high,1,margin_expansion,margin improvement and segment profitability inflection,1
T3000574,2023Q4,REAL,constructive,constructive,0,4,5,1,1,2,2,0,0,1,1,0,0,medium,high,1,unit_economics,business mix shift and take-rate improvement,1
T3000575,2023Q4,RGP,deteriorating,neutral,1,-2,1,3,1,3,4,1,1,-3,-3,0,0,medium,high,1,macro_weakness,macro-driven demand slowdown,1
T3000576,2023Q4,RSI,inflecting,inflecting,0,7,9,2,1,1,1,0,0,3,3,0,0,high,high,0,scale_and_efficiency,profitable growth inflection,1
T3000577,2023Q4,RUN,neutral,neutral,0,2,1,-1,1,2,4,2,1,0,-3,-3,1,medium,high,1,mix shift and storage growth,guidance_cut_vs_storage_growth,1
T3000578,2023Q4,RYAM,deteriorating,neutral,1,-2,0,2,1,4,4,0,0,-3,-3,0,0,medium,high,1,demand weakness and cost response,demand_weakness_guidance_cut,1
T3000579,2023Q4,SG,constructive,constructive,0,5,5,0,0,1,2,1,1,1,1,0,0,medium,high,1,same-store sales and pricing,margin_inflection,1
T3000580,2023Q4,SLQT,constructive,constructive,0,5,4,-1,1,1,2,1,1,1,1,0,0,medium,high,1,revenue mix and operating scale,revenue_growth_loss_narrowing,1
T3000581,2023Q4,SNDX,deteriorating,constructive,1,-1,5,6,1,3,1,-2,1,-3,1,4,1,medium,medium,0,clinical pipeline progress,clinical_pipeline_progress,1
T3000582,2023Q4,SWBI,constructive,neutral,1,4,1,-3,1,1,3,2,1,1,0,-1,1,medium,high,1,share gains and seasonal demand,share_gain_with_margin_pressure,1
T3000583,2023Q4,SWIM,constructive,neutral,1,3,1,-2,1,2,4,2,1,1,-3,-4,1,medium,high,1,cost reduction and pricing leverage,cost_reduction_vs_guidance_cut,1
T3000584,2023Q4,TBLA,constructive,inflecting,1,6,8,2,1,1,1,0,0,1,3,2,1,high,high,0,scale and cash generation,guidance_beat_raise_cash_flow,1
T3000585,2023Q4,TEAD,constructive,constructive,0,4,4,0,0,2,2,0,0,1,1,0,0,high,medium,1,margin and cost discipline,margin and cost discipline,0
T3000586,2023Q4,TG,neutral,neutral,0,1,0,-1,1,4,5,1,1,-3,-3,0,0,high,high,0,demand weakness and margin pressure,demand and margin deterioration,1
T3000587,2023Q4,TILE,neutral,constructive,1,1,3,2,1,3,3,0,0,0,1,1,1,high,medium,1,margin improvement,gross margin improvement,1
T3000588,2023Q4,UEIC,deteriorating,deteriorating,0,-4,-2,2,1,5,5,0,0,-3,-3,0,0,high,high,0,demand decline and capacity reduction,demand contraction and impairment,1
T3000589,2023Q4,UIS,constructive,constructive,0,4,3,-1,1,1,2,1,1,1,1,0,0,high,medium,1,guidance raise and pipeline growth,guidance raise and pipeline growth,0
T3000590,2023Q4,ULCC,neutral,deteriorating,1,0,-2,-2,1,3,5,2,1,0,-3,-3,1,high,high,0,cost efficiency amid demand pressure,unit revenue and profitability pressure,1
T3000591,2023Q4,UPWK,inflecting,inflecting,0,9,9,0,0,1,1,0,0,3,3,0,0,high,high,0,pricing and platform monetization,profitable growth inflection,1
T3000592,2023Q4,UTZ,constructive,constructive,0,5,4,-1,1,2,2,0,0,1,1,0,0,high,medium,1,productivity and cost savings,productivity and EBITDA margin improvement,1
T3000593,2023Q4,VITL,inflecting,inflecting,0,8,9,1,1,1,1,0,0,3,3,0,0,high,high,0,brand_and_volume_growth,brand_volume_profitability,1
T3000594,2023Q4,VYGR,constructive,neutral,1,3,1,-2,1,3,2,-1,1,1,0,-1,1,medium,medium,0,pipeline_progress,pipeline_milestones,1
T3000595,2023Q4,WEST,deteriorating,deteriorating,0,-1,-1,0,0,5,5,0,0,-3,-3,0,0,high,high,0,demand_weakness,demand_shortfall_guidance_cut,1
T3000596,2023Q4,WRBY,neutral,neutral,0,2,2,0,0,2,2,0,0,0,0,0,0,high,high,0,growth_with_margin_pressure,revenue_growth_mix_pressure,1
T3000597,2023Q4,WWW,deteriorating,neutral,1,-1,1,2,1,4,5,1,1,-3,-3,0,0,high,high,0,turnaround_and_divestiture,transformation_guidance_cut,1
T3000598,2023Q4,XPER,constructive,neutral,1,3,2,-1,1,3,3,0,0,1,0,-1,1,medium,medium,0,design_wins_and_partner_momentum,design_wins_cost_transformation,1
T3000599,2023Q4,XRX,constructive,constructive,0,5,3,-2,1,2,3,1,1,1,1,0,0,high,high,0,cost_and_mix_transformation,cost_reinvention_cash_flow,1
T3000600,2024Q1,ACCO,constructive,neutral,1,5,2,-3,1,2,3,1,1,1,0,-1,1,high,high,0,restructuring_and_margin_expansion,restructuring_margin_cash_flow,1
T3000601,2024Q1,ADTN,neutral,neutral,0,2,0,-2,1,3,4,1,1,0,-3,-3,1,high,high,0,cost_mix_margin,margin improvement and cost reduction,1
T3000602,2024Q1,AHR,neutral,neutral,0,1,2,1,1,2,2,0,0,0,0,0,0,medium,medium,0,same_store_noi,portfolio operations,1
T3000603,2024Q1,AIOT,constructive,inflecting,1,6,9,3,1,1,1,0,0,1,3,2,1,high,high,0,saas_transition,SaaS mix shift and efficiency,1
T3000604,2024Q1,ALTG,constructive,constructive,0,5,6,1,1,2,2,0,0,1,1,0,0,high,high,0,revenue_growth,revenue growth and high-margin mix,1
T3000605,2024Q1,AMC,neutral,constructive,1,1,3,2,1,4,4,0,0,-3,-3,0,0,high,high,0,box_office_recovery,post-pandemic recovery,1
T3000606,2024Q1,AMRX,deteriorating,neutral,1,-1,0,1,1,1,0,-1,1,-3,0,3,1,high,low,1,guidance_reaffirmation,guidance reaffirmation,1
T3000607,2024Q1,ANGO,deteriorating,deteriorating,0,-1,-2,-1,1,4,5,1,1,-3,-3,0,0,high,high,0,product_mix,guidance revision and portfolio shift,1
T3000608,2024Q1,ARLO,inflecting,inflecting,0,7,9,2,1,1,1,0,0,3,3,0,0,high,high,0,subscription_growth,recurring service mix shift,1
T3000609,2024Q1,AVD,constructive,inflecting,1,3,7,4,1,2,2,0,0,1,3,2,1,medium,high,1,transformation_and_demand,demand_normalization_and_transformation,1
T3000610,2024Q1,BE,deteriorating,neutral,1,-1,0,1,1,4,3,-1,1,-3,0,3,1,medium,high,1,margin_recovery_and_product_launches,margin_recovery_and_product_innovation,1
T3000611,2024Q1,BGS,neutral,deteriorating,1,0,-3,-3,1,4,4,0,0,-3,-3,0,0,high,high,0,pricing_cost_mix_improvement,pricing_cost_spread,1
T3000612,2024Q1,BRSP,deteriorating,deteriorating,0,-1,-3,-2,1,4,4,0,0,-3,-3,0,0,medium,high,1,liquidity_and_credit_quality,credit_quality_and_liquidity,1
T3000613,2024Q1,BV,constructive,neutral,1,3,1,-2,1,2,2,0,0,1,0,-1,1,medium,high,1,cost_reduction_and_portfolio_action,cost_control_and_portfolio_actions,1
T3000614,2024Q1,BVS,constructive,inflecting,1,6,7,1,1,2,2,0,0,1,3,2,1,high,high,0,cost_savings_and_liquidity_improvement,revenue_reacceleration_and_restructuring,1
T3000615,2024Q1,CDE,constructive,inflecting,1,6,7,1,1,2,2,0,0,1,3,2,1,high,high,0,production_ramp_and_asset_expansion,capacity_expansion_and_ramp,1
T3000616,2024Q1,COMP,constructive,constructive,0,3,5,2,1,2,2,0,0,1,1,0,0,medium,high,1,expense_reduction_and_cash_flow_improvement,expense_reduction_and_cash_flow_improvement,0
T3000617,2024Q1,CORZ,neutral,neutral,0,2,1,-1,1,3,3,0,0,0,0,0,0,medium,medium,0,strategic_optimization,business mix and balance sheet,1
T3000618,2024Q1,CTLP,constructive,inflecting,1,6,9,3,1,2,1,-1,1,1,3,2,1,high,high,0,growth_with_margin_expansion,recurring revenue growth,1
T3000619,2024Q1,CTOS,constructive,neutral,1,5,0,-5,1,2,3,1,1,1,0,-1,1,medium,high,1,inventory_and_demand_rebound,supply chain and backlog,1
T3000620,2024Q1,CXM,inflecting,inflecting,0,7,7,0,0,1,1,0,0,3,3,0,0,high,high,0,profitability_inflection,subscription growth and margin expansion,1
T3000621,2024Q1,DDD,deteriorating,deteriorating,0,-1,-5,-4,1,4,4,0,0,-3,-3,0,0,high,high,0,restructuring_and_demand_weakness,demand weakness and restructuring,1
T3000622,2024Q1,DNUT,inflecting,inflecting,0,7,7,0,0,2,2,0,0,3,3,0,0,high,high,0,scale_and_margin_expansion,unit expansion and operating leverage,1
T3000623,2024Q1,EBS,deteriorating,deteriorating,0,-1,-5,-4,1,4,5,1,1,-3,-3,0,0,medium,high,1,restructuring_and_guidance_reset,turnaround guidance,1
T3000624,2024Q1,EE,constructive,constructive,0,6,5,-1,1,1,2,1,1,1,1,0,0,high,high,0,contract_and_rate_tailwind,contracted infrastructure earnings,1
T3000625,2024Q1,EVCM,constructive,constructive,0,4,4,0,0,1,2,1,1,1,1,0,0,medium,medium,0,margin expansion,margin expansion,0
T3000626,2024Q1,EZPW,inflecting,inflecting,0,8,9,1,1,1,1,0,0,3,3,0,0,high,high,0,demand growth,demand growth,0
T3000627,2024Q1,GBTG,inflecting,inflecting,0,8,9,1,1,1,1,0,0,3,3,0,0,high,high,0,scale leverage,profitability inflection,1
T3000628,2024Q1,GRPN,deteriorating,deteriorating,0,-2,-1,1,1,3,3,0,0,-3,-3,0,0,medium,medium,0,guidance reaffirmation,preliminary outlook,1
T3000629,2024Q1,HAIN,neutral,deteriorating,1,1,-1,-2,1,3,4,1,1,0,-3,-3,1,medium,high,1,restructuring and mix shift,restructuring,1
T3000630,2024Q1,HE,neutral,deteriorating,1,0,-1,-1,1,3,4,1,1,0,-3,-3,1,medium,medium,0,balance sheet repositioning,balance sheet repositioning,0
T3000631,2024Q1,HIMS,inflecting,inflecting,0,8,9,1,1,1,1,0,0,3,3,0,0,high,high,0,growth and profitability,growth with margin expansion,1
T3000632,2024Q1,HLMN,neutral,constructive,1,1,4,3,1,2,2,0,0,0,1,1,1,medium,medium,0,pricing and mix,margin recovery,1
T3000633,2024Q1,HLX,inflecting,inflecting,0,8,8,0,0,2,1,-1,1,3,3,0,0,high,high,0,operational turnaround,utilization_pricing_cash_flow,1
